job_id,job_title,job_category,company,city,experience,exp_min,exp_max,exp_bucket,skills,skill_count,posted_date,job_url,scraped_at
f8b887e6e35d,Data Analyst,Data Analyst,CarTrade,Navi Mumbai,1-4 Yrs,1.0,4.0,0-2 Years (Fresher),SQL | Power BI | Data Analytics | Data Analysis | Analytics | Data | Bi,7,1 week ago,https://www.naukri.com/job-listings-data-analyst-cartrade-navi-mumbai-1-to-4-years-260526023451,2026-06-03T20:33:18.431544
3b6ff09936c7,Data Analyst,Data Analyst,ti Steps,Mumbai,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Data Analysis | Tableau | Dashboards | Data Analytics | SQL | Bi | Data Visualization | Data,8,2 days ago,https://www.naukri.com/job-listings-data-analyst-ti-steps-mumbai-all-areas-3-to-8-years-010626009064,2026-06-03T20:33:18.434550
19ca4a5364d9,Data Analyst,Data Analyst,Airtel Payments Bank,Gurgaon,2-5 Yrs,2.0,5.0,0-2 Years (Fresher),Power BI | SQL | Python | Oracle Sql | Quicksight | Data Analysis | Data Visualization | Oracle,8,2 weeks ago,https://www.naukri.com/job-listings-data-analyst-airtel-payments-bank-gurugram-2-to-5-years-090226002985,2026-06-03T20:33:32.627122
84f5ac2c168c,Data Analyst,Data Analyst,Snapdeal,Gurgaon,1-6 Yrs,1.0,6.0,0-2 Years (Fresher),Master Data | Python | Metadata | Data Analysis | Data Analytics | Data Management | Configuration | Data Mining,8,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-jasper-infotech-pvt-ltd-gurugram-1-to-6-years-221025507695,2026-06-03T20:33:32.629120
f3fbe43873d6,Data Analyst,Data Analyst,Square Yards,Gurgaon,2-5 Yrs,2.0,5.0,0-2 Years (Fresher),Tableau | Css | Jquery | Google Analytics | MySQL | Javascript | Power BI | Html,8,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-square-yards-gurugram-2-to-5-years-270723500414,2026-06-03T20:33:32.630122
49a979defc7a,Data Ops DQ Analyst,Other,Barclays,Noida,1-7 Yrs,1.0,7.0,0-2 Years (Fresher),Financial Statements | Senior Analyst | Analytical | Finance | Service Excellence | Data Quality | Financial Risk Management | Data Visualization,8,3+ weeks ago,https://www.naukri.com/job-listings-data-ops-dq-analyst-barclays-shared-services-noida-1-to-7-years-181125503637,2026-06-03T20:33:32.633121
7f8494facc66,"Senior Data Analyst (Advanced SQL, PowerBI)",Data Analyst,Gartner for HR,Gurgaon,3-5 Yrs,3.0,5.0,3-5 Years (Mid),Computer Science | Data Analysis | Business Analysis | Scrum | Business Intelligence | Jira | Analytics | SQL,8,3+ weeks ago,https://www.naukri.com/job-listings-senior-data-analyst-advanced-sql-powerbi-gartner-for-hr-gurugram-3-to-5-years-240426504090,2026-06-03T20:33:32.635121
8571023612be,Data Analyst - Noida,Data Analyst,Optum,Noida,4-8 Yrs,4.0,8.0,3-5 Years (Mid),Hive | PySpark | Delta Lake | Azure | Python | Kubernetes | Adf | Terraform,8,Few hours ago,https://www.naukri.com/job-listings-data-analyst-noida-optum-noida-4-to-8-years-030626027156,2026-06-03T20:33:32.644161
089073968b9c,Data Analyst,Data Analyst,Sourceease Hr Services,Delhi,1-3 Yrs,1.0,3.0,0-2 Years (Fresher),SQL | Power BI | Data Analytics | Data Analysis | Analytics | Data | Bi,7,6 days ago,https://www.naukri.com/job-listings-data-analyst-sourceease-hr-services-delhi-ncr-dwarka-sector-07-1-to-3-years-280526030629,2026-06-03T20:33:32.648151
1c96eda1e09e,Data Analyst,Data Analyst,Shiprocket,Gurgaon,0-1 Yrs,0.0,1.0,0-2 Years (Fresher),Excel | Python | Power BI | Data Analysis | Workflow Automation | Automation | Workflow | Analysis,8,1 day ago,https://www.naukri.com/job-listings-data-analyst-shiprocket-gurugram-0-to-1-years-020626021293,2026-06-03T20:33:32.651596
8a4fe649fae3,Data Analyst,Data Analyst,Concept Kart,Delhi,0-4 Yrs,0.0,4.0,0-2 Years (Fresher),Data Analysis | Power BI | Data Analytics | SQL | Analytics | Bi | Analysis | Data,8,1 week ago,https://www.naukri.com/job-listings-data-analyst-concept-kart-new-delhi-0-to-4-years-260526034727,2026-06-03T20:33:32.653597
135c6c7fc72f,DATA - ANALYST,Other,Justlead.in,Gurgaon,1-4 Yrs,1.0,4.0,0-2 Years (Fresher),Python | Data Analysis | Data Analytics | Strong Analytical Skills | Pivot Table | Business Analysis | Vlookup | Machine Learning,8,6 days ago,https://www.naukri.com/job-listings-data-analyst-justlead-solutions-private-limited-gurugram-1-to-4-years-280526502040,2026-06-03T20:33:32.655607
e9969df3c5fc,DATA - ANALYST,Other,Justlead.in,Noida,1-4 Yrs,1.0,4.0,0-2 Years (Fresher),Python | Data Analysis | Data Analytics | Strong Analytical Skills | Pivot Table | Business Analysis | Vlookup | Machine Learning,8,6 days ago,https://www.naukri.com/job-listings-data-analyst-justlead-solutions-private-limited-noida-1-to-4-years-280526502038,2026-06-03T20:33:32.658743
c070d4c717cc,Data Analyst,Data Analyst,TPM Consultants,Delhi,3-7 Yrs,3.0,7.0,3-5 Years (Mid),Database Maintenance | Python | Macros | Data Analysis | Data Analytics | Predictive Analytics | Power BI | Dashboards,8,1 week ago,https://www.naukri.com/job-listings-data-analyst-tpm-consultants-new-delhi-3-to-7-years-270526504626,2026-06-03T20:33:32.660215
ceea8c99b4bd,Data Analyst (With Python),Data Analyst,Coforge,Noida,2-4 Yrs,2.0,4.0,0-2 Years (Fresher),Power BI | AWS | SQL | Healthcare Domain | Python | Tableau | Etl | Data Analytics,8,2 days ago,https://www.naukri.com/job-listings-data-analyst-with-python-coforge-noida-2-to-4-years-010626001754,2026-06-03T20:33:32.661695
1d1fb9269fe6,Analyst in Finance Data Operations,Other,Barclays,Chennai,2-5 Yrs,2.0,5.0,0-2 Years (Fresher),Financial Statements | Senior Analyst | Analytical | Finance | Service Excellence | Data Quality | Financial Risk Management | Data Visualization,8,3+ weeks ago,https://www.naukri.com/job-listings-analyst-in-finance-data-operations-barclays-shared-services-chennai-2-to-5-years-181125503623,2026-06-03T20:33:45.900689
d1c8e089b358,Data & Business Intelligence Analyst,BI Analyst,UPS Supply Chain Solutions (UPS SCS),Chennai,2-5 Yrs,2.0,5.0,0-2 Years (Fresher),Computer Science | Mis | Business Intelligence Analyst | Ups | Data Quality | Data Mining | Business Intelligence | Technical Support,8,3+ weeks ago,https://www.naukri.com/job-listings-data-business-intelligence-analyst-ups-pvt-ltd-chennai-2-to-5-years-220725502657,2026-06-03T20:33:45.903665
61fe707110ef,Manager Software Engineering-Data Engineering/Data Analysis,Data Engineer,Caterpillar Inc,Chennai,6-10 Yrs,6.0,10.0,6-10 Years (Senior),Data Analysis | Tableau | Usage | Project Estimation | Software Development Life Cycle | Power BI | Software Product Development | Training And Development,8,3+ weeks ago,https://www.naukri.com/job-listings-manager-software-engineering-data-engineering-data-analysis-caterpillar-brazil-chennai-6-to-10-years-311025508607,2026-06-03T20:33:45.904666
e06336f90ab6,Business Analyst Product Management,Data Analyst,Tata Consultancy Services,Chennai,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Product Management | Business Analysis | Product Strategy | Product Life Cycle Management | Life Cycle Management | Product Life Cycle | Management | Life Cycle,8,2 days ago,https://www.naukri.com/job-listings-business-analyst-product-management-tata-consultancy-services-chennai-bengaluru-mumbai-all-areas-5-to-10-years-130426010560,2026-06-03T20:33:45.906681
d8cc0a8ed385,Senior Data Analyst,Data Analyst,Valeo,Chennai,3-6 Yrs,3.0,6.0,3-5 Years (Mid),Analytical Skills | Senior Executive | Artificial Intelligence | Machine Learning | Senior Data Analyst | Corporate | Predictive Modeling | Data Analytics,8,3+ weeks ago,https://www.naukri.com/job-listings-senior-data-analyst-valeo-india-pvt-ltd-chennai-3-to-6-years-270424500984,2026-06-03T20:33:45.907667
c84b1a252697,Data Engineer & Analyst Financial Data Pipelines & Analytics,Data Engineer,DHL Supply Chain,Chennai,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Supply Chain | Computer Science | Data Modeling | Cognos | Machine Learning | Workflow | Data Quality | SQL,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-analyst-financial-data-pipelines-analytics-dhl-global-forwarding-india-chennai-3-to-8-years-270226501140,2026-06-03T20:33:45.909666
c410ef36872e,Senior Business Analyst,Data Analyst,Crisil,Chennai,4-10 Yrs,4.0,10.0,3-5 Years (Mid),Computer Science | Data Analysis | Data Validation | Contract Management | Reconciliation | System Integration | Workflow | Data Mapping,8,3+ weeks ago,https://www.naukri.com/job-listings-senior-business-analyst-crisil-chennai-4-to-10-years-310326500451,2026-06-03T20:33:45.912667
7d390c63144e,Data Analyst,Data Analyst,V Patrol,Chennai,1-4 Yrs,1.0,4.0,0-2 Years (Fresher),Database Maintenance | Data Analysis | Modeling | Bi | Power BI | Problem Solving | Data Integrity | Machine Learning,8,Few hours ago,https://www.naukri.com/job-listings-data-analyst-vpatrol-ai-private-limited-chennai-1-to-4-years-030626505047,2026-06-03T20:33:45.916680
9df7673cd922,Data Analyst,Data Analyst,GS1 India,Chennai,8-13 Yrs,8.0,13.0,6-10 Years (Senior),Power BI | Microsoft Power Bi | Data Management | Azure Data Factory | Data Visualization | Azure Data Warehouse | Bi Tools | Azure Databricks,8,6 days ago,https://www.naukri.com/job-listings-data-analyst-gs1-india-chennai-8-to-13-years-180424012520,2026-06-03T20:33:45.917676
8c4b03964e25,Turbine Data Analyst,Data Analyst,Vestas,Chennai,1-5 Yrs,1.0,5.0,0-2 Years (Fresher),Business Intelligence Reporting | Sap | Social Media | Turbine | Ms Office Tools | Database | Power BI | Wind Energy,8,Few hours ago,https://www.naukri.com/job-listings-turbine-data-analyst-vestas-wind-technology-india-pvt-ltd-chennai-1-to-5-years-030626504308,2026-06-03T20:33:45.918704
45d2b896762b,QC Data Analyst,Data Analyst,Straive,Remote,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Amazon Redshift | AWS | SQL | Python | Qc | Data Analysis | Data,7,4 days ago,https://www.naukri.com/job-listings-qc-data-analyst-straive-chennai-3-to-8-years-300526011902,2026-06-03T20:33:45.920736
2b56baaa037d,Data Analyst,Data Analyst,IBS Software Services,Chennai,2-3 Yrs,2.0,3.0,0-2 Years (Fresher),Python | Data Analysis | Data Analytics | Data Management | Data Mining | Power BI | Pivot Table | Business Analysis,8,1 week ago,https://www.naukri.com/job-listings-data-analyst-ibs-software-chennai-2-to-3-years-210526500634,2026-06-03T20:33:45.923736
3e46069e9b6b,AI / ML - Data Analyst,Data Analyst,Satven,Chennai,5-9 Yrs,5.0,9.0,3-5 Years (Mid),Data Analysis | Backend | Front End | GCP | Django | Software Development Life Cycle | Unit Testing | Sdlc,8,1 day ago,https://www.naukri.com/job-listings-ai-ml-data-analyst-satyam-venture-engineering-services-chennai-5-to-9-years-020626502214,2026-06-03T20:33:45.924742
38eb7bc6df34,Data Analyst,Data Analyst,Bahwan CyberTek,Chennai,3-4 Yrs,3.0,4.0,3-5 Years (Mid),Data Analysis | Manager Quality Assurance | Version Control | Git | Information Security | Data Quality | Analytics | Reporting Tools,8,5 days ago,https://www.naukri.com/job-listings-data-analyst-bahwan-cybertek-chennai-3-to-4-years-290526506217,2026-06-03T20:33:45.925727
4e57a51973e3,Associate Product/ Business Analyst,Data Analyst,Paytm,Noida,1-4 Yrs,1.0,4.0,0-2 Years (Fresher),Telecom | Opex | Data Analysis | Telco | Artificial Intelligence | Vas | Troubleshooting | Operations,8,3+ weeks ago,https://www.naukri.com/job-listings-associate-product-business-analyst-one97-communications-limited-noida-1-to-4-years-130126508213,2026-06-03T20:33:58.975120
5e85fd7174d6,Senior Data Science Engineer,Data Scientist,Adobe,Noida,12-17 Yrs,12.0,17.0,10+ Years (Lead/Principal),Automation | Business Analytics | Analytical | Data Processing | Data Quality | Adobe | Analytics | Monitoring,8,3+ weeks ago,https://www.naukri.com/job-listings-senior-data-science-engineer-adobe-systems-india-pvt-ltd-noida-12-to-17-years-260226506177,2026-06-03T20:33:58.979184
341e3b73672a,Data Analyst,Data Analyst,Claight Corporation Expert Market Research,Noida,0-1 Yrs,0.0,1.0,0-2 Years (Fresher),Data Analysis | Data Analyst | Analysis | Data,4,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-claight-corporation-expert-market-research-noida-0-to-1-years-190225502681,2026-06-03T20:33:58.984198
e932de724102,Data Analyst,Data Analyst,Coforge,Greater Noida,2-4 Yrs,2.0,4.0,0-2 Years (Fresher),Power BI | Tableau | SQL | Python | Life Sciences | Healthcare Domain | Data Analysis | Dns,8,2 weeks ago,https://www.naukri.com/job-listings-data-analyst-coforge-greater-noida-2-to-4-years-190526012474,2026-06-03T20:33:58.985198
09c1b308079f,Data Analyst,Data Analyst,Facts N Data,Noida,3-6 Yrs,3.0,6.0,3-5 Years (Mid),Metadata | Python | Data Analysis | Data Management | Data Analytics | Data Validation | Configuration | Data Mining,8,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-facts-n-data-noida-3-to-6-years-230424501594,2026-06-03T20:33:58.991197
9b1835ecaf74,Online Data Analyst Gujarati,Data Analyst,TELUS Digital,Remote,0-5 Yrs,0.0,5.0,0-2 Years (Fresher),Gujarati | Search Engines | Data Management | Data Analysis | Online Maps | Online Research | Map | Engine,8,1 week ago,https://www.naukri.com/job-listings-online-data-analyst-telus-digital-noida-0-to-5-years-110326926277,2026-06-03T20:33:58.993646
043a057102c1,Data Analyst,Data Analyst,Coforge,Noida,2-4 Yrs,2.0,4.0,0-2 Years (Fresher),Power BI | AWS | SQL | Healthcare Domain | Python | Tableau | Etl | Data Analytics,8,5 days ago,https://www.naukri.com/job-listings-data-analyst-coforge-noida-2-to-4-years-160526000014,2026-06-03T20:33:58.995646
9eae2f4548ed,Data Analyst,Data Analyst,Fintech Cloud,Noida,3-7 Yrs,3.0,7.0,3-5 Years (Mid),Python | Metabase | Data Engineering | Power BI | Data Visualization | Tableau | Data Analytics | Etl,8,2 weeks ago,https://www.naukri.com/job-listings-data-analyst-fintech-cloud-noida-3-to-7-years-180526003408,2026-06-03T20:33:58.996952
aa3327327c12,Data Analyst (Python+PowerBI),Data Analyst,Coforge,Greater Noida,1-4 Yrs,1.0,4.0,0-2 Years (Fresher),SQL | Healthcare Domain | Power BI | Snowflake | Tableau | Etl | Python | Dns,8,1 week ago,https://www.naukri.com/job-listings-data-analyst-python-powerbi-coforge-greater-noida-delhi-ncr-1-to-4-years-260526013919,2026-06-03T20:33:59.005780
4d41e30d0e0e,Data Analyst,Data Analyst,Optum,Noida,4-9 Yrs,4.0,9.0,3-5 Years (Mid),Data Analyst | Azure | Agile Methodologies | Ai | Cms | Cloud Platform | Ai Tools | Analytics,8,5 days ago,https://www.naukri.com/job-listings-data-analyst-optum-global-solutions-india-private-limited-noida-4-to-9-years-290526920832,2026-06-03T20:33:59.008942
bce3faed5f67,Data Analyst,Data Analyst,Luxoft,Noida,6-8 Yrs,6.0,8.0,6-10 Years (Senior),Data Analyst | Enterprise Applications | Automation | It Operations | Aviation | It Services | Stakeholder Communication | Analytics,8,5 days ago,https://www.naukri.com/job-listings-data-analyst-luxoft-india-llp-noida-6-to-8-years-290526920607,2026-06-03T20:33:59.010939
7653774ddd25,Data Analyst,Data Analyst,Mindfount Infotech (opc),Noida,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Data Analysis | Marketing Analytics | Tableau | Google Analytics | Statistics | Excel | Power BI | Data Analyst,8,1 week ago,https://www.naukri.com/job-listings-data-analyst-mindfount-infotech-private-limited-opc-noida-3-to-8-years-210526500669,2026-06-03T20:33:59.016331
7a045abfb7f9,Data Analyst,Data Analyst,Rezo,Noida,5-7 Yrs,5.0,7.0,3-5 Years (Mid),Sql Queries | Data Analysis | Database Design | Report Writing | Data Collection | Design Development | Data Analyst | Data Mining,8,1 week ago,https://www.naukri.com/job-listings-data-analyst-rezo-ai-noida-5-to-7-years-250526502266,2026-06-03T20:33:59.018343
8758bc9e8fe0,Tableau Developer / Data Visualization Analyst (BigQuery),BI Analyst,WNS Holdings,Gurgaon,5-10 Yrs,5.0,10.0,3-5 Years (Mid),GCP | Tableau | SQL | Bigquery | Data Visualization | Development | Data | Data Analysis,8,4 days ago,https://www.naukri.com/job-listings-tableau-developer-data-visualization-analyst-bigquery-wns-holdings-gurugram-5-to-10-years-160426018063,2026-06-03T20:34:12.687172
93d3dd969496,Data Scientist,Data Scientist,Maruti Suzuki,Gurgaon,4-9 Yrs,4.0,9.0,3-5 Years (Mid),Data Analysis | Simulation | Time Series Analysis | Signal Processing | Vehicle Dynamics | Telematics | Data Analytics | Automotive,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-maruti-suzuki-india-limited-gurugram-4-to-9-years-010426504110,2026-06-03T20:34:12.692171
611d5bf918be,AM/DM - Data Analyst / Data Scientist / Digital Project Lead,Data Analyst,Maruti Suzuki,Gurgaon,3-9 Yrs,3.0,9.0,3-5 Years (Mid),Data Science | Manufacturing Process | Big Data Analytics | Analytical | Machine Learning | Resource Allocation | Agile | Risk Management,8,3+ weeks ago,https://www.naukri.com/job-listings-am-dm-data-analyst-data-scientist-digital-project-lead-maruti-suzuki-india-limited-gurugram-3-to-9-years-060825503215,2026-06-03T20:34:12.696171
b8d9683df04b,Finance Platform Solutions Data Analyst,Data Analyst,Macquarie,Gurgaon,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Data Analysis | Financial Reporting | Analytical | Equity | Dbms | Technical Support | Financial Services | Reporting Tools,8,3+ weeks ago,https://www.naukri.com/job-listings-finance-platform-solutions-data-analyst-macquarie-global-services-pvt-ltd-gurugram-5-to-10-years-230326502107,2026-06-03T20:34:12.702187
6eab62bf9ad6,Data Privacy Analyst,Other,Max Healthcare,Gurgaon,0-2 Yrs,0.0,2.0,0-2 Years (Fresher),Procurement | Computer Science | Legal Compliance | Information Security | Analytical | Healthcare | Risk Management | Stakeholder Management,8,2 weeks ago,https://www.naukri.com/job-listings-data-privacy-analyst-max-healthcare-institute-ltd-gurugram-0-to-2-years-200526500955,2026-06-03T20:34:12.704188
13496268e800,Data Analyst,Data Analyst,Incedo,Gurgaon,6-10 Yrs,6.0,10.0,6-10 Years (Senior),Power BI | SQL | Life Sciences | Tableau | Pharmaceutical | Data Analysis | Science | Data,8,Few hours ago,https://www.naukri.com/job-listings-data-analyst-incedo-gurugram-6-to-10-years-030626025052,2026-06-03T20:34:12.708416
92c555eeb9ba,Data Analyst,Data Analyst,Incedo,Gurgaon,6-10 Yrs,6.0,10.0,6-10 Years (Senior),Life Sciences Or Pharma Domain Experience Required | Power BI | SQL | Databricks Sql Dashboard | Or Qlik. | Tableau | Looker | Pharmaceutical,8,Few hours ago,https://www.naukri.com/job-listings-data-analyst-incedo-gurugram-6-to-10-years-030626023560,2026-06-03T20:34:12.710415
faaa8f1aa261,Apprentice - Data Analyst,Data Analyst,S&P Global Market Intelligence,Mumbai,1-2 Yrs,1.0,2.0,0-2 Years (Fresher),Data Analyst | Financial Reporting | Sap | Compliance | Dispute Resolution | Finance | Research | Supply Chain,8,1 week ago,https://www.naukri.com/job-listings-apprentice-data-analyst-s-p-capital-iq-india-pvt-ltd-mumbai-gurugram-1-to-2-years-270526935645,2026-06-03T20:34:12.714691
68e589ddcdbf,Data Analyst,Data Analyst,Tex Corp,Gurgaon,1-2 Yrs,1.0,2.0,0-2 Years (Fresher),Data Analysis | Data Interpretation | Data Management | Data Visualization | Advanced Excel | Dashboards | Data Analytics | Data Reporting,8,1 week ago,https://www.naukri.com/job-listings-data-analyst-tex-corp-gurugram-1-to-2-years-260526030574,2026-06-03T20:34:12.716228
0f252ba7d27b,Data Analyst,Data Analyst,TP,Gurgaon,1-4 Yrs,1.0,4.0,0-2 Years (Fresher),Call Center | Customer Service | Sales | Customer Experience | Customer Experience Management | Sales Targets | Contact Center | Software Installation,8,1 week ago,https://www.naukri.com/job-listings-data-analyst-teleperformance-global-business-private-limited-gurugram-1-to-4-years-270526936095,2026-06-03T20:34:12.718269
6bd620cf4033,Underwriter & Data Analyst,Data Analyst,Maruti Insurance,Gurgaon,1-5 Yrs,1.0,5.0,0-2 Years (Fresher),Underwriting | Mis | Commercial Underwriting | Risk Analysis | Data Analysis | Risk Management | Commercial | Management,8,1 day ago,https://www.naukri.com/job-listings-underwriter-data-analyst-maruti-insurance-gurugram-1-to-5-years-020626006828,2026-06-03T20:34:12.723694
01e7eb6f3b71,Data Analyst,Data Analyst,Squircle IT,Gurgaon,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Data Analysis | Excel | Query | Data Collection | Data Analyst | Management | Powerpoint | Collections,8,5 days ago,https://www.naukri.com/job-listings-data-analyst-squircle-it-consulting-services-pvt-ltd-gurugram-3-to-8-years-290526508099,2026-06-03T20:34:12.725258
fabc5951eeca,Data Analyst,Data Analyst,LatentView,Hyderabad,4-7 Yrs,4.0,7.0,3-5 Years (Mid),Tableau | SQL | Predictive Modeling | Time Series Analysis | Data Analysis | Ab Testing | Statistics | Python,8,1 week ago,https://www.naukri.com/job-listings-data-analyst-latentview-hyderabad-gurugram-bengaluru-4-to-7-years-230526004502,2026-06-03T20:34:12.726268
95a454cc0369,Machine Learning Engineer - 4,ML Engineer,Adobe,Bangalore,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Adobe Acrobat | Computer Vision | Deep Learning | Version Control | Git | Analytical | Machine Learning | Research,8,3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-4-adobe-systems-india-pvt-ltd-bengaluru-5-to-10-years-120326501755,2026-06-03T20:34:25.847621
22f56016e5fe,AI/Machine Learning Engineer,ML Engineer,Apple,Bangalore,4-9 Yrs,4.0,9.0,3-5 Years (Mid),Training | Analytics Reporting | Deep Learning | Retail | Data Services | Data Science | Machine Learning | Infrastructure,8,3+ weeks ago,https://www.naukri.com/job-listings-ai-machine-learning-engineer-apple-india-pvt-ltd-bengaluru-4-to-9-years-200326500889,2026-06-03T20:34:25.849564
1a746b5eacd4,"Staff Engineer, Machine Learning, Gen AI",Data Scientist,Nagarro,Bangalore,5-8 Yrs,5.0,8.0,3-5 Years (Mid),Generative AI | Retrieval Augmented Generation | Machine Learning | Gen | Generation | Machine | Artificial Intelligence,7,Few hours ago,https://www.naukri.com/job-listings-staff-engineer-machine-learning-gen-ai-nagarro-bengaluru-mumbai-all-areas-5-to-8-years-080126020675,2026-06-03T20:34:25.890277
d17b96c539dd,"Machine Learning Engineer, Apple Intelligence",ML Engineer,Apple,Bangalore,4-12 Yrs,4.0,12.0,3-5 Years (Mid),Training | Product Engineering | Focus | Machine Learning | Architectural Design | Programming | Deployment | NLP,8,3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-apple-intelligence-apple-india-pvt-ltd-bengaluru-4-to-12-years-130226502590,2026-06-03T20:34:25.892308
07d47729c1aa,Machine Learning Engineer II,ML Engineer,Kuku Fm,Bangalore,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Computer Science | Metadata | Orchestration | Formulation | Machine Learning | Ios App | Business Strategy | Forecasting,8,3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-ii-kuku-fm-bengaluru-3-to-8-years-050526502179,2026-06-03T20:34:25.894326
0be7c8e09a32,Machine Learning Engineer 4,ML Engineer,Adobe,Bangalore,7-9 Yrs,7.0,9.0,6-10 Years (Senior),Automation | GCP | Analytical | Machine Learning | Data Structures | Data Mining | Adobe | SQL,8,3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-4-adobe-systems-india-pvt-ltd-bengaluru-7-to-9-years-310326501260,2026-06-03T20:34:25.896273
236b149fc2aa,"Manager, Machine Learning Engineer",ML Engineer,Warner Bros. Discovery,Bangalore,12-15 Yrs,12.0,15.0,10+ Years (Lead/Principal),Asr | Computer Vision | GCP | Data Modeling | Architectural Design | Machine Learning | Distribution System | Release Management,8,3+ weeks ago,https://www.naukri.com/job-listings-manager-machine-learning-engineer-warner-bros-discovery-bengaluru-12-to-15-years-210426501284,2026-06-03T20:34:25.898272
892d00039939,"Machine Learning Engineer, Design Verification, Silicon",ML Engineer,Google,Bangalore,5-10 Yrs,5.0,10.0,3-5 Years (Mid),C++ | Vhdl | Simulation | Verilog | Hardware Design | Machine Learning | Data Collection | Uvm,8,3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-design-verification-silicon-google-india-private-limited-bengaluru-5-to-10-years-090725503780,2026-06-03T20:34:25.900283
01c8677efcb8,Machine Learning Engineer,ML Engineer,eLabs Infotech,Chennai,8-13 Yrs,8.0,13.0,6-10 Years (Senior),PyTorch | Huggingface | Ai | Machine Learning | TensorFlow | Ml Engineer | Artificial Intelligence,7,2 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-elabs-infotech-chennai-bengaluru-delhi-ncr-8-to-13-years-200526021763,2026-06-03T20:34:25.902288
73776b78fb49,Machine Learning Engineer,ML Engineer,Cloudxtreme,Gurgaon,4-9 Yrs,4.0,9.0,3-5 Years (Mid),Artificial Intelligence | Cloud | Machine Learning Operations | Python | Intelligence | Operations | Machine | Machine Learning,8,Few hours ago,https://www.naukri.com/job-listings-machine-learning-engineer-cloudxtreme-gurugram-chennai-bengaluru-4-to-9-years-090426012639,2026-06-03T20:34:25.903267
79b2b5e2b90a,Machine Learning Engineer,ML Engineer,Wipro,Bangalore,6-10 Yrs,6.0,10.0,6-10 Years (Senior),Artificial Intelligence | Machine Learning | Python | Data Engineering | Aiml | Ci/Cd | Machine Learning Engineer | Al,8,Today,https://www.naukri.com/job-listings-machine-learning-engineer-naukri-e-hire-campaign-bengaluru-6-to-10-years-030626019643,2026-06-03T20:34:25.905283
f38803df08e1,Machine Learning Engineer,ML Engineer,LanceSof,Bangalore,3-4 Yrs,3.0,4.0,3-5 Years (Mid),PyTorch | TensorFlow | Azure Ai | Machine Learning | Python | LangChain | Azure | Artificial Intelligence,8,2 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-lancesoft-bengaluru-3-to-4-years-010626002643,2026-06-03T20:34:25.907308
48d46e5a1e3f,"Machine Learning Engineer,AIML Engineer,Data Scientist,MI Engineer",ML Engineer,Burgeon IT Services,Hyderabad,7-12 Yrs,7.0,12.0,6-10 Years (Senior),Llms | Machine Learning | Deep Learning | Python | TensorFlow | PySpark | Cnn,7,1 week ago,https://www.naukri.com/job-listings-machine-learning-engineer-aiml-engineer-data-scientist-mi-engineer-burgeon-it-services-hyderabad-chennai-bengaluru-7-to-12-years-260526017004,2026-06-03T20:34:25.908327
9c6abd84fac8,Machine Learning Engineer,ML Engineer,Consulting Firm,Hyderabad,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Machine Learning | TensorFlow | Artificial Intelligence | NLP | Aiml | Machine Learning Algorithms | Deep Learning | Python,8,2 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-anlage-infotech-hyderabad-pune-bengaluru-5-to-10-years-300526000009,2026-06-03T20:34:25.909327
5039ffcef9e9,Principal Machine Learning Engineer,ML Engineer,Red Hat,Bangalore,2-6 Yrs,2.0,6.0,0-2 Years (Fresher),Machine Learning | Open Source | C | Red Hat | Data Structures | Ai | PyTorch | Design,8,5 days ago,https://www.naukri.com/job-listings-principal-machine-learning-engineer-red-hat-india-pvt-ltd-bengaluru-2-to-6-years-290526921019,2026-06-03T20:34:25.911309
3e7136bb6fff,Machine Learning Engineer,ML Engineer,Wabtec,Bangalore,2-7 Yrs,2.0,7.0,0-2 Years (Fresher),LLMs | Python | Git | Data Analysis | NLP | Freight | Ai | Machine Learning,8,1 week ago,https://www.naukri.com/job-listings-machine-learning-engineer-wabtec-india-industrial-private-limited-bengaluru-2-to-7-years-220526918669,2026-06-03T20:34:25.912307
